エンジニア属性推定を開始 (ドライラン)
必要プロパティは全て存在します
[DRY-RUN] TYO | 国籍=外国籍候補: 氏名がアルファベット主体: TYO / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] KM | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「赤羽」
[DRY-RUN] R.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] MI | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] SH | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] TY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] OA | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「恵比寿」
[DRY-RUN] SK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「恵比寿」
[DRY-RUN] T.Y | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「恵比寿」
[DRY-RUN] K.F | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「恵比寿」
[DRY-RUN] MU | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] MK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] SM（男性・45歳） | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] YS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] N.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=大阪: 備考の駅名「大阪」
[DRY-RUN] ID:50BZ35（女性） | 国籍=外国籍候補: 氏名がアルファベット主体: ID:50BZ35 / 居住地=東京: 備考の駅名「五反田」
[DRY-RUN] S.A | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] S.T | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] 不明 | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TO | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TO | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] AI | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] KT | 国籍=要確認: 氏名から国籍を判定できない / 居住地=大阪: 備考の駅名「大阪」
[DRY-RUN] KS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] KS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YT | 国籍=外国籍候補: 備考に「中国語」 / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] KJ | 国籍=要確認: 氏名から国籍を判定できない / 居住地=愛知: 備考の駅名「名古屋」
[DRY-RUN] TT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] SA | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] MS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YH | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] HT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YM | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] FT（48歳男性） | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=千葉: 備考の駅名「千葉」
[DRY-RUN] K.S | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] WK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=京都: 備考の駅名「京都」
[DRY-RUN] TY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=千葉: 備考の駅名「船橋」
[DRY-RUN] TG | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] NY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] JT | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「上野」
[DRY-RUN] SS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=北海道: 備考の駅名「札幌」
[DRY-RUN] TF | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] NY | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] NK | 国籍=外国籍候補: 備考に「中国」
[DRY-RUN] KA | 国籍=要確認: 氏名から国籍を判定できない / 居住地=福岡: 備考の駅名「福岡」
[DRY-RUN] KN | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] MS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] MM | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] M.N | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] KD | 国籍=外国籍候補: 備考に「中国」 / 居住地=福岡: 備考の駅名「福岡」
[DRY-RUN] MO | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YT1001 | 国籍=要確認: 判定根拠が弱い / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] I.H | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] SM | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] IC | 国籍=外国籍候補: 備考に「中国語」
[DRY-RUN] YK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=大阪: 備考の駅名「大阪」
[DRY-RUN] MS☆中延 | 国籍=日本: 氏名が日本語表記: MS☆中延 / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] IT（29歳男性） | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] EA | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TA | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] Y.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.H | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] JK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] AW | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] SN | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] YN | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] MS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「六本木」
[DRY-RUN] S.A | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] T.Y | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] SW | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] AJ | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] YN | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] A.M | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「秋葉原」
[DRY-RUN] RI | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] 不明 | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] S.Y | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] AY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] PL/PMO | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] A.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] I.M | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] T.S | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] N.Y | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] A.Y | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] HS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] GS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] SR | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「上野」
[DRY-RUN] YY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] AH | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] IK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「上野」
[DRY-RUN] TH | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「赤羽」
[DRY-RUN] MS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] TK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] K.F | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] MT | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「八王子」
[DRY-RUN] MM | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「藤沢」
[DRY-RUN] T.O | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] T.H | 国籍=要確認: 氏名から国籍を判定できない / 居住地=埼玉: 備考の駅名「浦和」
[DRY-RUN] T.H | 国籍=要確認: 氏名から国籍を判定できない / 居住地=埼玉: 備考の駅名「浦和」
[DRY-RUN] K.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] H_T | 国籍=要確認: 判定根拠が弱い / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] TO | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「藤沢」
[DRY-RUN] J.A | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「六本木」
[DRY-RUN] HT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] AY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「上野」
[DRY-RUN] NS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] S.M | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「錦糸町」
[DRY-RUN] BT | 国籍=外国籍候補: 備考に「インド」
[DRY-RUN] DN | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] HY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] K.U | 国籍=要確認: 氏名から国籍を判定できない / 居住地=千葉: 備考の駅名「柏」
[DRY-RUN] RU | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] MH | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] HS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] KN | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] YA | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「秋葉原」
[DRY-RUN] R.I | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] FS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「三鷹」
[DRY-RUN] SC | 国籍=外国籍候補: 備考に「インド」 / 居住地=埼玉: 備考の駅名「大宮」
[DRY-RUN] AI | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] NM | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] RO | 国籍=要確認: 氏名から国籍を判定できない / 居住地=福岡: 備考の駅名「福岡」
[DRY-RUN] OY | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] TT | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「藤沢」
[DRY-RUN] HO | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] KT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] KT | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] HK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「立川」
[DRY-RUN] KM | 国籍=外国籍候補: 備考に「インド」
[DRY-RUN] YH | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] KA | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] MJ | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「川崎」
[DRY-RUN] HS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] RT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] HS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] Y.S | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] W.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] T.F | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「錦糸町」
[DRY-RUN] S.I | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] K.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] SU | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] T.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] SM | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] K.S | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] S.I | 国籍=要確認: 氏名から国籍を判定できない / 居住地=千葉: 備考の駅名「船橋」
[DRY-RUN] T.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] ND | 国籍=要確認: 氏名から国籍を判定できない / 居住地=埼玉: 備考の駅名「浦和」
[DRY-RUN] M.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「秋葉原」
[DRY-RUN] ST | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] S.M | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「八王子」
[DRY-RUN] TY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] T.N | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] Y.W | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] SD | 国籍=要確認: 氏名から国籍を判定できない / 居住地=埼玉: 備考の駅名「浦和」
[DRY-RUN] S.N | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] M.S | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] H.M | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] S.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] ID（28歳／男性） | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「八王子」
[DRY-RUN] TK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] IH | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] I.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「秋葉原」
[DRY-RUN] HY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「北千住」
[DRY-RUN] KY | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] NS | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] S.A | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] T.D | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] HA | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「錦糸町」
[DRY-RUN] E.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「池袋」
[DRY-RUN] W.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「五反田」
[DRY-RUN] O.A | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「銀座」
[DRY-RUN] HK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=千葉: 備考の駅名「千葉」
[DRY-RUN] T.R | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] T.D | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] S.S | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] S.S | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] R.M | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] HK | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] T.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] UK | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] M.A | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] M.N | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.K | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] H.O | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] S.M | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] R.F | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] M.M | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] M.A | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.S | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] D.T | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] H.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] HS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.S | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] K.S | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] KT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] T.J | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] M.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「横浜」
[DRY-RUN] N.K | 国籍=要確認: 氏名から国籍を判定できない / 居住地=神奈川: 備考の駅名「武蔵小杉」
[DRY-RUN] S.M | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] KS | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.A | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=埼玉: 備考の駅名「川口」
[DRY-RUN] MK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] MC | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] K.A | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.T | 国籍=要確認: 氏名から国籍を判定できない / 居住地=埼玉: 備考の駅名「川口」
[DRY-RUN] A.K | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] K.M | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] W.J | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] MK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] MK | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「渋谷」
[DRY-RUN] MC | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「新宿」
[DRY-RUN] UH | 国籍=要確認: 氏名から国籍を判定できない / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] UT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] 開発 太郎 | 国籍=日本: 氏名が日本語表記: 開発 太郎
[DRY-RUN] 174BZ06 | 国籍=要確認: 判定根拠が弱い
[DRY-RUN] 根本将吾 | 国籍=日本: 氏名が日本語表記: 根本将吾
[DRY-RUN] K.I | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] F.J | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] 名前 | 国籍=日本: 氏名が日本語表記: 名前
[DRY-RUN] OT | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] M A | 国籍=要確認: 判定根拠が弱い
[DRY-RUN] W・Y | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] 開発太郎 | 国籍=日本: 氏名が日本語表記: 開発太郎
[DRY-RUN] Y.M | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] IR | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] 鄧.Z | 国籍=外国籍候補: 備考に「中国」
[DRY-RUN] H.S | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] R.E（32歳/男性 Python/Django/AI 西船橋） | 国籍=要確認: 氏名から国籍を判定できない / 居住地=千葉: 備考の駅名「船橋」
[DRY-RUN] U.H（33歗・男性） | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] R.H（24歳・男性） | 国籍=要確認: 氏名から国籍を判定できない
[DRY-RUN] OA（33歳・女性） | 国籍=要確認: 氏名から国籍を判定できない
推定完了: 757件
国籍「日本」設定: 14件
国籍「外国籍候補」設定: 44件
国籍「要確認」: 699件（要確認リスト → estimate_needs_review.csv）
居住地設定: 558件
居住地不明（空欄のまま）: 199件
推定完了: 757件
国籍「日本」設定: 14件
国籍「外国籍候補」設定: 44件
国籍「要確認」: 699件（要確認リスト → estimate_needs_review.csv）
居住地設定: 558件
居住地不明（空欄のまま）: 199件
要確認リスト: C:\Users\ma_py\OneDrive\デスクトップ\ses_work\flag_auto_updater\logs\estimate_needs_review.csv
エンジニア属性推定を開始 (ドライラン)
必要プロパティは全て存在します
[DRY-RUN] TYO | 国籍=日本: イニシャル表記（外国籍キーワードなし）: TYO / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] R.S | 国籍=日本: イニシャル表記（外国籍キーワードなし）: R.S / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.Y | 国籍=日本: イニシャル表記（外国籍キーワードなし）: S.Y / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.S | 国籍=日本: イニシャル表記（外国籍キーワードなし）: S.S / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] H.O | 国籍=日本: イニシャル表記（外国籍キーワードなし）: H.O / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] T.Y | 国籍=日本: イニシャル表記（外国籍キーワードなし）: T.Y / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.A | 国籍=日本: イニシャル表記（外国籍キーワードなし）: S.A / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] SK | 国籍=日本: イニシャル表記（外国籍キーワードなし）: SK / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] R.S | 国籍=日本: イニシャル表記（外国籍キーワードなし）: R.S / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] K.S | 国籍=日本: イニシャル表記（外国籍キーワードなし）: K.S / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] E.M | 国籍=日本: イニシャル表記（外国籍キーワードなし）: E.M / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.Y | 国籍=日本: イニシャル表記（外国籍キーワードなし）: S.Y / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] MY | 国籍=日本: イニシャル表記（外国籍キーワードなし）: MY / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] Y・D | 国籍=日本: 氏名が日本語表記: Y・D / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S・H | 国籍=日本: 氏名が日本語表記: S・H / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] OT | 国籍=日本: イニシャル表記（外国籍キーワードなし）: OT / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] K・D | 国籍=日本: 氏名が日本語表記: K・D / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] T.H | 国籍=日本: イニシャル表記（外国籍キーワードなし）: T.H / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S.K | 国籍=外国籍候補: 備考に「外国籍」 / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] M.F | 国籍=日本: イニシャル表記（外国籍キーワードなし）: M.F / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] O.T | 国籍=日本: イニシャル表記（外国籍キーワードなし）: O.T / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] E・Y | 国籍=日本: 氏名が日本語表記: E・Y / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] D・T | 国籍=日本: 氏名が日本語表記: D・T / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] M・N | 国籍=日本: 氏名が日本語表記: M・N / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] M・N | 国籍=日本: 氏名が日本語表記: M・N / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] F・S | 国籍=日本: 氏名が日本語表記: F・S / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] O.T | 国籍=日本: イニシャル表記（外国籍キーワードなし）: O.T / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] U・T | 国籍=日本: 氏名が日本語表記: U・T / 居住地=東京: 備考の駅名「東京」
[DRY-RUN] S・Y | 国籍=日本: 氏名が日本語表記: S・Y / 居住地=東京: 備考の駅名「東京」
